id;ref address;query;query lon;query lat;result 1;result 2;result 3;result 4;result 5;
414;15 boulevard de la corniche, annecy, france, annecy;france;6.137;45.89;;;;;;
415;13, boulevard carnot, valbonne;carnot;7.008;43.642;13 boulevard carnot, valbonne;11 boulevard carnot, valbonne;9 boulevard carnot, valbonne;34 boulevard carnot, valbonne;36 boulevard carnot, valbonne;
416;42 route de galice, aix-en-provence, france, 13090 aix-en-provence;france;5.425;43.531;;;;;;
417;17, rue saint-rémi, bordeaux;saint-rémi;-0.571;44.841;12 rue saint-rémi, bordeaux;8 rue saint-rémi, bordeaux;10 rue saint-rémi, bordeaux;6 rue saint-rémi, bordeaux;14 rue saint-rémi, bordeaux;
418;3 rue amédée viii de savoie, saint-julien-en-genevois;savoie;6.081;46.144;2 rue amédée viii de savoie, saint-julien-en-genevois;5 rue amédée viii de savoie, saint-julien-en-genevois;7 rue amédée viii de savoie, saint-julien-en-genevois;9 rue amédée viii de savoie, saint-julien-en-genevois;6 rue amédée viii de savoie, saint-julien-en-genevois;
419;80, rue meynadier le suquet, cannes;suquet;7.012;43.552;2 rue du suquet, cannes;4 rue du suquet, cannes;6 rue du suquet, cannes;8 rue du suquet, cannes;1 rue du suquet, cannes;
420;140 avenue de saint-ouen, paris;saint-ouen;2.329;48.896;134 avenue de saint-ouen, paris;132 avenue de saint-ouen, paris;136 avenue de saint-ouen, paris;138 avenue de saint-ouen, paris;128 avenue de saint-ouen, paris;
421;11 rue charles pierrugues, mandelieu-la-napoule;pierrugues;6.941;43.523;11 rue charles pierrugues, mandelieu-la-napoule;1 rue charles pierrugues, mandelieu-la-napoule;;;;
422;35 rue de la roquette, paris-11e-arrondissement;roquette;2.373;48.855;33 rue de la roquette, paris;29 rue de la roquette, paris;31 rue de la roquette, paris;50 rue de la roquette, paris;52 rue de la roquette, paris;
423;rue des arceaux, angoulême;arceaux;0.158;45.649;14 rue des arceaux, angulema;12 rue des arceaux, angulema;9 rue des arceaux, angulema;5 rue des arceaux, angulema;2 rue des arceaux, angulema;
424;20, rue des halles, paris;halles;2.346;48.86;15 rue des halles, paris;17 rue des halles, paris;11 rue des halles, paris;11b rue des halles, paris;22 rue des halles, paris;
425;59, rue boulainvilliers, paris;boulainvilliers;2.275;48.858;60 rue de boulainvilliers, paris;65 rue de boulainvilliers, paris;58 rue de boulainvilliers, paris;63 rue de boulainvilliers, paris;59 rue de boulainvilliers, paris;
426;55, rue du faubourg montmartre, paris;montmartre;2.34;48.876;62 rue du faubourg montmartre, paris;64 rue du faubourg montmartre, paris;60 rue du faubourg montmartre, paris;66 rue du faubourg montmartre, paris;61 rue du faubourg montmartre, paris;
427;7 avenue de saint-germain, maisons-laffitte;saint-germain;2.144;48.945;4 avenue de saint-germain, maisons-laffitte;2 bis avenue de saint-germain, maisons-laffitte;2 avenue de saint-germain, maisons-laffitte;11 avenue de saint-germain, maisons-laffitte;13 avenue de saint-germain, maisons-laffitte;
428;104, rue de lille, mouvaux;lille;3.132;50.699;79 rue de lille, mouvaux;81 rue de lille, mouvaux;102 rue de lille, mouvaux;104 rue de lille, mouvaux;83 rue de lille, mouvaux;
429;602 rue louis saint-just, saint-maximin;saint-just;2.472;49.245;602 rue louis saint-just, creil;542 rue louis saint-just, creil;5299 rue louis saint-just, creil;403 rue louis saint-just, creil;251 rue louis saint-just, creil;
430;2, place de lisbonne - centre commercial odysseum, montpellier;odysseum;3.92;43.605;;;;;;
431;58, rue vasco de gama, paris;gama;2.284;48.836;56 rue vasco de gama, paris;58 rue vasco de gama, paris;68 rue vasco de gama, paris;54 rue vasco de gama, paris;60 rue vasco de gama, paris;
432;10 rue des tonneliers, bayonne;tonneliers;-1.474;43.49;2 rue des tonneliers, bayonne;4 rue des tonneliers, bayonne;6 rue des tonneliers, bayonne;1 rue des tonneliers, bayonne;8 rue des tonneliers, bayonne;
433;40 route de frangy, meythet;frangy;6.092;45.915;40 route de frangy, meythet;13 route de frangy, meythet;38 route de frangy, meythet;15 route de frangy, meythet;36 route de frangy, meythet;
434;153 rue de lourmel, paris, france, paris;france;2.284;48.84;;;;;;
436;309 rue de la belle étoile zac de roissy paris nord 2, roissy-en-france;2;2.512;48.989;;;;;;
437;"lieu dit ""la fabrègues"", estaing";"fabrègues""";2.695;44.545;;;;;;
438;2 place de la chapelle neuve, montpellier;neuve;3.879;43.613;1 place de la chapelle neuve, montpellier;1 pl de la chapelle neuve, montpellier;2 place de la chapelle neuve, montpellier;3 place de la chapelle neuve, montpellier;2 pl de la chapelle neuve, montpellier;
439;4 cours jean jaurès, grenoble;jaurès;5.72;45.192;2 cours jean jaurès, grenoble;4 cours jean jaurès, grenoble;6 cours jean jaurès, grenoble;7 cours jean jaurès, grenoble;1 cours jean jaurès, grenoble;
440;3 rue basse, verneuil-sur-seine;basse;1.976;48.981;9 rue basse, verneuil-sur-seine;7 rue basse, verneuil-sur-seine;11 rue basse, verneuil-sur-seine;21 rue basse, verneuil-sur-seine;23 rue basse, verneuil-sur-seine;
441;8, rue majour, brive-la-gaillarde;majour;1.532;45.16;3 rue majour, brive-la-gaillarde;1 rue majour, brive-la-gaillarde;2 rue majour, brive-la-gaillarde;4 rue majour, brive-la-gaillarde;6 rue majour, brive-la-gaillarde;
442;3, rue des faussets, bordeaux;faussets;-0.57;44.841;1 rue des faussets, bordeaux;2 rue des faussets, bordeaux;3 rue des faussets, bordeaux;4 rue des faussets, bordeaux;5 rue des faussets, bordeaux;
443;2 rue ramey, paris;ramey;2.348;48.887;1 rue ramey, paris;2 rue ramey, paris;3 rue ramey, paris;5 rue ramey, paris;7 rue ramey, paris;
444;38, rue de cambrai, lille;cambrai;3.071;50.624;36 rue de cambrai, lille;34 rue de cambrai, lille;32 rue de cambrai, lille;30 rue de cambrai, lille;38 rue de cambrai, lille;
445;22 place henri brousse, meudon;brousse;2.241;48.808;;;;;;
446;36 rue de bagnolet, paris;bagnolet;2.398;48.857;35 rue de bagnolet, paris;38 rue de bagnolet, paris;49 rue de bagnolet, paris;51 rue de bagnolet, paris;36 rue de bagnolet, paris;
447;43, rue castillon, toulon;castillon;5.94;43.11;39 rue castillon, toulon;45 rue castillon, toulon;43 rue castillon, toulon;41 rue castillon, toulon;2 rue castillon, toulon;
448;37 6-39, rue pierre-henri mauger, contres;mauger;1.429;47.419;34 rue pierre-henri mauger, contres;36 rue pierre-henri mauger, contres;32 rue pierre-henri mauger, contres;30 rue pierre-henri mauger, contres;28 rue pierre-henri mauger, contres;
449;30 passage de la bourgade, biot;bourgade;7.097;43.628;26 passage de la bourgade, biot;36 passage de la bourgade, biot;28 passage de la bourgade, biot;34 passage de la bourgade, biot;24 passage de la bourgade, biot;
450;168 cours berriat, grenoble;berriat;5.705;45.189;170 cours berriat, grenoble;168 cours berriat, grenoble;166 cours berriat, grenoble;166b cours berriat, grenoble;174 cours berriat, grenoble;
451;20 place charles de gaulle, saint-germain-en-laye;gaulle;2.095;48.897;16 place charles de gaulle, saint-germain-en-laye;18 place charles de gaulle, saint-germain-en-laye;20 place charles de gaulle, saint-germain-en-laye;14 place charles de gaulle, saint-germain-en-laye;12 place charles de gaulle, saint-germain-en-laye;
452;132 rue lecourbe, paris;lecourbe;2.301;48.842;129 rue lecourbe, paris;131 rue lecourbe, paris;133 rue lecourbe, paris;127 rue lecourbe, paris;134 rue lecourbe, paris;
453;90 cours de vincennes, paris;vincennes;2.407;48.847;86b cours de vincennes, paris;86 cours de vincennes, paris;88 cours de vincennes, paris;84b cours de vincennes, paris;84 cours de vincennes, paris;
454;27 avenue armand guillebaud, antony;guillebaud;2.307;48.749;29 avenue armand guillebaud, antony;31 avenue armand guillebaud, antony;37 avenue armand guillebaud, antony;27 avenue armand guillebaud, antony;33 avenue armand guillebaud, antony;
455;6, rue etienne marcel, paris;marcel;2.35;48.864;10 rue étienne marcel, paris;10 rue etienne marcel, paris;8 rue etienne marcel, paris;8 rue étienne marcel, paris;11 rue etienne marcel, paris;
456;43 avenue de la gare, sarlat-la-canéda;gare;1.219;44.878;39 avenue de la gare, sarlat-la-canéda;41 avenue de la gare, sarlat-la-canéda;43 avenue de la gare, sarlat-la-canéda;14 avenue de la gare, sarlat-la-canéda;12 avenue de la gare, sarlat-la-canéda;
457;33 rue de la borie, égletons;borie;2.047;45.401;27 rue de la borie, égletons;25 rue de la borie, égletons;29 rue de la borie, égletons;31 rue de la borie, égletons;16 rue de la borie, égletons;
458;5, grand rue, logelheim;rue;7.408;48.021;0 rue de dinsheim, sainte-croix-en-plaine;2 rue des pêcheurs, sainte-croix-en-plaine;1 rue des pêcheurs, sainte-croix-en-plaine;4 rue des pêcheurs, sainte-croix-en-plaine;5 rue des pêcheurs, sainte-croix-en-plaine;
459;3 rue du port, cherbourg-en-cotentin;port;-1.622;49.64;20 rue du port (cherbourg-octeville), cherbourg-octeville;18 rue du port (cherbourg-octeville), cherbourg-octeville;16 rue du port (cherbourg-octeville), cherbourg-octeville;14 rue du port (cherbourg-octeville), cherbourg-octeville;19 rue du port (cherbourg-octeville), cherbourg-octeville;
460;117, rue monge, paris;monge;2.351;48.839;119 bis rue monge, paris;119 rue monge, paris;116 rue monge, paris;118 rue monge, paris;121 rue monge, paris;
461;15 avenue de saria, serris;saria;2.791;48.842;15 avenue de saria, serris;15 rue de saria, serris;15 avenur de saria, serris;9014 avenue de saria, serris;13 avenue de saria, serris;
462;intermarché, grigny;intermarché;4.782;45.604;;;;;;
463;58 rue du maréchal foch, loos;foch;3.018;50.615;85 rue du maréchal foch, loos;87 rue du maréchal foch, loos;83 rue du maréchal foch, loos;89 rue du maréchal foch, loos;91 rue du maréchal foch, loos;
464;8 rue amédée bolle, sainte-croix-en-plaine;bolle;7.377;48.017;1 rue amédée bolle, sainte-croix-en-plaine;4 rue amédée bolle, sainte-croix-en-plaine;9002 rue amedee bolle, sainte-croix-en-plaine;500 rue amédée bolle, sainte-croix-en-plaine;7 rue amédée bolle, sainte-croix-en-plaine;
465;43, rue du général de gaulle, niederbronn-les-bains;gaulle;7.646;48.95;40 rue du général de gaulle, niederbronn-les-bains;45 rue du général de gaulle, niederbronn-les-bains;47 rue du général de gaulle, niederbronn-les-bains;32 rue du général de gaulle, niederbronn-les-bains;43 rue du général de gaulle, niederbronn-les-bains;
466;7, place surian, vence;surian;7.114;43.722;9 place surian, vence;11 place surian, vence;7 place surian, vence;10 place surian, vence;5 place surian, vence;
467;27, rue thiers, givet;thiers;4.826;50.138;9002 rue thiers, givet;28 rue thiers, givet;39 rue thiers, givet;29 rue thiers, givet;27 rue thiers, givet;
468;9, place des martyrs de la résistance, lesparre-médoc;résistance;-0.945;45.304;10 place martyrs de la résistance, undefined;8 place martyrs de la résistance, undefined;5 place martyrs de la résistance, undefined;7 place martyrs de la résistance, undefined;6 place martyrs de la résistance, undefined;
469;4 rue violet, paris;violet;2.295;48.85;1 rue violet, paris;3 rue violet, paris;2 rue violet, paris;5 rue violet, paris;4 rue violet, paris;
470;7, rue brochant, paris;brochant;2.317;48.888;2 rue brochant, paris;4 rue brochant, paris;1 rue brochant, paris;3 rue brochant, paris;6 rue brochant, paris;
471;le moulin, conques;moulin;2.441;44.581;;;;;;
472;251 rue gallieni, boulogne-billancourt;gallieni;2.227;48.835;210 rue gallieni, boulogne-billancourt;253 rue gallieni, boulogne-billancourt;251 rue gallieni, boulogne-billancourt;255 rue gallieni, boulogne-billancourt;212 rue gallieni, boulogne-billancourt;
473;46 passage clemenceau, vichy;clemenceau;3.423;46.125;9001 passage clemenceau, vichy;43 passage clemenceau, vichy;45 passage clemenceau, vichy;47 passage clemenceau, vichy;49 passage clemenceau, vichy;
474;7 rue de la duchesse d'uzès, boursault;d'uzès;3.847;49.06;5 rue de la duchesse d'uzès, undefined;7 rue de la duchesse d'uzès, undefined;3 rue de la duchesse d'uzès, undefined;1 rue de la duchesse d'uzès, undefined;11 rue de la duchesse d'uzès, undefined;
475;12 quai des célestins, paris;célestins;2.361;48.852;16 quai des célestins, paris;14 quai des célestins, paris;12 quai des célestins, paris;10 quai des célestins, paris;18 quai des célestins, paris;
476;2 rue jean corringer, vigneux-sur-seine, france, vigneux-sur-seine;france;2.423;48.706;;;;;;
477;12 rue dante, nice;dante;7.254;43.696;14 rue dante, nice;12 rue dante, nice;11 rue dante, nice;10 rue dante, nice;16 rue dante, nice;
478;1 rue du faubourg saint-antoine, paris;saint-antoine;2.371;48.853;13 rue du faubourg saint-antoine, paris;11 rue du faubourg saint-antoine, paris;11 rue du faubourg saint-antoine, paris;15 rue du faubourg saint-antoine, paris;9 rue du faubourg saint-antoine, paris;
479;route de manosque, la bastide-des-jourdans;manosque;5.64;43.786;8 route de manosque, undefined;;;;;
480;46, rue de la balance, avignon;balance;4.806;43.952;50 rue de la balance, avignon;46 rue de la balance, avignon;48 rue de la balance, avignon;31 rue de la balance, avignon;35 rue de la balance, avignon;
481;27 grand rue, lodève;rue;3.32;43.731;2 rue roger, lodève;8 rue roger, lodève;4 rue roger, lodève;1 rue roger, lodève;6 rue roger, lodève;
482;275, route de saint antoine ginestière, nice;ginestière;7.217;43.707;348 chemin de la ginestière, nice;341 chemin de la ginestière, nice;344 chemin de la ginestière, nice;342 chemin de la ginestière, nice;338 chemin de la ginestière, nice;
483;10-12, boulevard maréchal foch, beaune;foch;4.836;47.027;10 boulevard maréchal foch, beaune;12 boulevard maréchal foch, beaune;14 boulevard maréchal foch, beaune;8 boulevard maréchal foch, beaune;16 boulevard maréchal foch, beaune;
484;place maurice faure, romans-sur-isère;faure;5.049;45.043;14 place maurice faure, romans-sur-isère;16 place maurice faure, romans-sur-isère;18 place maurice faure, romans-sur-isère;12 place maurice faure, romans-sur-isère;13 place maurice faure, romans-sur-isère;
485;18, place du château, jonzac;château;-0.432;45.446;21 place du château, jonzac;20 place du château, jonzac;22 place du château, jonzac;18 place du château, jonzac;23 place du château, jonzac;
486;27 boulevard de la république, chalon-sur-saône;république;4.849;46.783;27 boulevard de la république, chalon-sur-saône;25 boulevard de la république, chalon-sur-saône;23 boulevard de la république, chalon-sur-saône;32 boulevard de la république, chalon-sur-saône;21 boulevard de la république, chalon-sur-saône;
487;55 boulevard de vaugirard, paris;vaugirard;2.317;48.841;49 boulevard de vaugirard, paris;47 boulevard de vaugirard, paris;51 boulevard de vaugirard, paris;45 boulevard de vaugirard, paris;40 boulevard de vaugirard, paris;
488;28 rue du cardinal lemoine, paris;lemoine;2.353;48.848;28 rue du cardinal lemoine, paris;29 rue du cardinal lemoine, paris;28b rue du cardinal lemoine, paris;31 rue du cardinal lemoine, paris;27 rue du cardinal lemoine, paris;
489;8 rue botanique, angers;botanique;-0.547;47.474;9 rue botanique, angers;11 rue botanique, angers;7 rue botanique, angers;13 rue botanique, angers;8 rue botanique, angers;
490;13 rue lagrange, paris;lagrange;2.348;48.851;12 rue lagrange, paris;13 rue lagrange, paris;15 rue lagrange, paris;11 rue lagrange, paris;14 rue lagrange, paris;
491;route nationale 96 quartier des vieilles tuileries, peyrolles-en-provence;tuileries;5.599;43.648;;;;;;
492;20 rue jules horowitz, saint paul lès durance;horowitz;5.734;43.694;5062 rue jules horowitz, undefined;20 rue jules horowitz, undefined;18 rue jules horowitz, undefined;9096 rue jules horowitz, undefined;9073 rue jules horowitz, undefined;
493;5, rue des vieux moulins, meaux;moulins;2.877;48.96;2 rue des vieux moulins, meaux;1 rue des vieux moulins, meaux;3 rue des vieux moulins, meaux;5 rue des vieux moulins, meaux;4 rue des vieux moulins, meaux;
494;11 paris, seillons-source-d'argens;paris;5.898;43.495;;;;;;
495;5 rue marchand, corbeil-essonnes;marchand;2.467;48.604;17 rue marchand, corbeil-essonnes;7 rue marchand, corbeil-essonnes;8 rue marchand, corbeil-essonnes;6 rue marchand, corbeil-essonnes;5 rue marchand, corbeil-essonnes;
496;29 rue sambre-et-meuse, paris;sambre-et-meuse;2.373;48.875;29 rue de sambre-et-meuse, paris;27 rue de sambre-et-meuse, paris;31 rue de sambre-et-meuse, paris;25 rue de sambre-et-meuse, paris;38 rue de sambre-et-meuse, paris;
497;boulevard louison bobet, quiberon;bobet;-3.104;47.481;;;;;;
498;la cerce, sauvigny-le-bois;cerce;3.967;47.497;267 tuilerie de cerce, undefined;2 hameau de la cerce, undefined;6 hameau de la cerce, undefined;268 tuilerie de cerce, undefined;1 hameau de la cerce, undefined;
