address;city;postal_code;gps_lat;gps_long;name
10, rue de Rochechouart;Paris;75009;48,87707482;2,344640017;Yoki Sushi
1er étage de la Tour Eiffel, Champs de Mars;Paris;75007;48,85826253;2,294150114;Lounge Eiffel
39 rue beaubourg;Paris;75003;0;0;BISTROT BEAUBOURG
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;Chez Luke Pro
59 Avenue du Général Michel Bizot;Paris;75012;48,8356818;2,4017472;La Margherita
10 Rue Chanez;Paris;75016;48,8470555;2,2596453;yummy
3 Place Tristan Bernard;Paris;75017;48,8790664;2,2910954;Le Franc-Tireur
14 rue du miaou;Paris;75010;0;0;miaou
16 Rue du Sommerard;Paris;75005;48,8502683;2,3456993;La Rose de Sommerard
58, avenue de Wagram;Paris;75017;48,8791;2,29933;PlayOff Wagram
8, rue Froment;Paris;75011;48,85720841;2,372809887;Café Truc
57, rue Galande;Paris;75005;48,85161619;2,347009897;Le Centre du Monde
10 Place du Colonel Bourgoin;Paris;75012;0;0;Le Mastroquet
port de javel;Paris;75015;48,8433246;2,273740053;La Plage
9 Place Auguste Métivier;Paris;75020;48,8633386;2,3880703;Dr. Auguste
45, quai des Grands Augustins;Paris;75006;48,85491;2,34185;Fogón - Alberto Herráiz
17-19, rue Saint-Paul;Paris;75004;48,85339332;2,361500025;Montécao
21 Rue Daunou;Paris;75002;48,8700313;2,3302842;The American Dream
Paris;Paris;75070;48,856614;2,3522219;CASA FR - NL test 50
29 Rue d'Enghien;Paris;75010;48,8718967;2,3505208;Mulko
152, rue de Charonne;Paris;75011;48,85556444;2,389889956;Casa Will Yann
8, place du Trocadero;Paris;75016;48,86359051;2,286619902;Café du Trocadero
103 Boulevard de Magenta;Paris;75010;48,878803;2,353589;Au Poulailler
10 Avenue Richerand;Paris;75010;48,872136;2,366186;Le Cambodge
173 rue Saint Jacques;Paris;75005;0;0;LeBarilleur
63, rue Lepic;Paris;75018;48,88779394;2,334640026;Oggi
101, rue Vieille du Temple;Paris;75003;48,86043344;2,361449957;xxxxx
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;restaurant-perf-test-9
8 Rue Lamarck;Paris;75018;48,8867474;2,3444867;le lamarck
145 Boulevard Saint-Michel;Paris;75005;48,8410059;2,3377977;Laterrasse
235 Rue du Faubourg Saint-Martin;Paris;75010;48,8824724;2,3657262;french  burger factory
64 Rue Mouffetard;Paris;75005;48,8429287;2,3495267;Sushiko
47 Rue de Tolbiac;Paris;75013;48,827547;2,3711843;La Roseraie
18 rue Montorgueil;Paris;75001;0;0;Pop'Tatoes
48 Boulevard de Vaugirard;Paris;75015;0;0;Okirama
116 Av. des Champs-Élysées;Paris;75008;48,8723063;2,3009149;Lido de Paris
17 rue du cygne;Paris;75001;0;0;Le Swann
1, rue Maitre Albert;Paris;75005;48,8512221;2,350229979;Atelier Maître Albert
12 Rue du Bourg l'abbé;Paris;75003;48,8641607;2,3517688;La Prohibition
12 rue de l'Amiral Roussin;Paris;75015;0;0;Neige d'été
13 Boulevard des Batignolles;Paris;75008;48,8829796;2,3257162;Bombay’s
101 Rue des Couronnes;Paris;75020;48,8722047;2,3892275;Le Jourdain
18 Rue Philibert Lucot;Paris;75013;48,8222486;2,361107;Pho 18
26 Rue Richer;Paris;75009;48,8740755;2,3456019;Bonne App'
11 Rue de la Michodière;Paris;75002;48,8697207;2,3346886;Nikko
24 Rue Feydeau;Paris;75002;48,8699424;2,3402572;Papa Sapiens
17 Rue Pache;Paris;75011;48,859165;2,3826245;Osez Osez Fine
1 Passage Ruelle;Paris;75018;48,8866741;2,359521;Après
10 Rue du Fouarre;Paris;75005;48,8516015;2,3472574;La Solita Taverna
13 rue Daru;Paris;75008;0;0;A la ville de Petrograd
44 Rue Jean Goujon;Paris;75008;48,865323;2,3040642;Bar des Théâtres
43 rue lepeletier;Paris;75009;0;0;gontran
39 rue Beaubourg;Paris;75003;0;0;Le Bistrot Beaubourg
26, rue Surcouf;Paris;75007;48,86016993;2,309449911;La mère Michèle
23, rue des Vertus;Paris;75003;48,86457674;2,358239889;La Casa Valentino
168 bis rue de charonne;Paris;75011;0;0;SAI GON HA NOI
"26, Cour Saint-Emilion

Bercy Village";Paris;75012;48,83266124;2,386009932;Chez Bruno
77, rue du Faubourg du Temple;Paris;75010;48,87016752;2,371520042;L'Étage
10 Passage Brûlon, Paris, France;Paris;75012;0;0;La Sub Vitamine
13, rue Ternaux;Paris;75011;48,86444625;2,37322998;Amores
17 Rue Grégoire de Tours;Paris;75006;48,853009;2,3379268;Zorba Le Grec
42 Rue de Ménilmontant;Paris;75020;48,8677792;2,3869824;street corner
6 Rue d'Alleray;Paris;75015;48,8385701;2,3005949;Pho 15
7 Rue des Trois Frères;Paris;75018;48,8838675;2,3413381;Le Progrès
4, rue Crillon;Paris;75004;48,84845837;2,365119934;La Canaille
45, rue Brochant;Paris;75017;48,89042257;2,319969893;La Provence
Jardin d'Acclimation 45, avenue Mahatma;Paris;75016;48,87701;2,26821;La Grande Verrière
12 Rue Théophile Roussel;Paris;75012;48,8504425;2,3763239;John Weng Trousseau
87 Rue de la Tombe Issoire;Paris;75014;48,8271236;2,3323744;Mama Mia
124 Rue La Boétie;Paris;75008;48,8711576;2,3062205;Le Belem
40 Rue Traversière;Paris;75012;48,848961;2,3746664;Le Singe A Paris
20 rue du sentier;Paris;75002;0;0;Restaurant de Damien
232 Rue de Vaugirard;Paris;75015;48,8404467;2,303966;Odette et Charlus
9 Rue de la Gaité;Paris;75014;48,8404365;2,3244038;Aiyara
114, rue du Faubourg Saint-Honoré;Paris;75008;48,87168;2,31435;114 Faubourg - Eric Frechon
7 Rue Linois;Paris;75015;0;0;YES BRAZIL
3, rue de Castiglione;Paris;75001;48,86574;2,32744;NE PAS UTILISER La Terrasse d’Hiver du Westin
6 bd Morland;Paris;75004;48,84826005;2,364909887;Le Morland
3 Rue Francoeur;Paris;75018;48,8900515;2,3422536;Mokko
4 Rue Boinod;Paris;75018;48,8920336;2,3501174;le pelisson
271 Rue des Pyrénées;Paris;75020;48,8674953;2,3961255;La Nouvelle Étoile
6 Rue Lamarck;Paris;75018;48,8866015;2,3444389;Le cabanon de la butte
5, rue Mandar;Paris;75002;48,86563071;2,346220016;Jaipur Palace
24, rue Claude Decaen;Paris;75012;48,83496635;2,400500059;Arc en Ciel
8 Rue du 8 Mai 1945;Paris;75010;48,8764431;2,3571819;Yummy Asian Food
2 Rue Casimir Delavigne;Paris;75006;48,8509174;2,3392459;L´Épidon
4, rue Beethoven;Paris;75016;48,85839304;2,28760004;L’Astrance
dfbdfb;Paris;75019;0;0;df
87 rue patay;Paris;75013;0;0;illizi
61, avenue du Maine;Paris;75014;48,83957372;2,322170019;Pizza Roma
4 Avenue de Wagram;Paris;75008;48,8751776;2,2964075;Etoile 1903
5 Rue de la Paix;Paris;75002;48,8688155;2,3305236;La Cheminée - Park Hyatt Paris-Vendôme
121, boulevard Malesherbes;Paris;75008;48,88082289;2,312530041;La Cipollina
116 bis,  avenue des Champs-Elysées;Paris;75008;0;0;Lido de Paris
138, rue Montmartre;Paris;75002;48,86863;2,34366;Le Grisbi
90 Rue de Picpus;Paris;75012;48,8402915;2,3994133;Nouvelle Amitié
8 Rue Letort;Paris;75018;48,893931;2,3431666;The Tibetan Kitchen
35, rue Sibuet;Paris;75012;48,8433246;2,402309895;Le Picotin
32, rue Hauteville;Paris;75010;48,87297;2,35057;Yushan fang
6 rue des Abbesses;Paris;75018;48,884035;2,339157;Le Relais Gascon
26, rue Francois Miron;Paris;75001;48,85576022;2,356100082;La Perla
51 Rue de Courcelles;Paris-8E-Arrondissement;75008;48,8767948;2,3071846;Le Chalet du Collectionneur
51 Rue Richard Lenoir;Paris;75011;48,8569945;2,3806411;Yayami
71 Rue Servan;Paris;75011;0;0;L' Horloge
27 Rue de Picardie;Paris;75003;48,8644017;2,36295;Les Comptoirs de Carthage
34, avenue Rapp;Paris;75007;48,85806426;2,30012989;Praya Thai
59, rue Saint-Andre-des-Arts;Paris;75006;48,853256;2,338973;La Jacobine
12 Avenue du Maine;Paris;75015;48,8440172;2,3199749;Hippopotamus Paris Maine 15e
11 Rue du Colisée;Paris;75008;48,8706724;2,3076708;Le Riad Élysée
79, rue Daguerre;Paris;75014;48,8354034;2,3247844;Augustin Bistrot
48, rue Léon Frot;Paris;75011;48,85582798;2,386320114;Le Coup de Feu
58, rue Montorgueil;Paris;75002;48,86503848;2,346889973;Au Drôle d'Endroit Montorgueil
Rue du Four;Paris;75006;48,8526373;2,3329265;Mikaka
91, rue du Chemin Vert;Paris;75011;48,86076221;2,380170107;Au Tour D'ailleurs
64, rue de Seine;Paris;75006;48,8532;2,33691;Bellota-Bellota® Saint Germain
2, rue Dupetit Thouars;Paris;75003;48,86484023;2,362849951;Caffé Soprano
19 Rue Desaix;Paris;75015;48,8535627;2,2941386;Rive Gauche
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;Chez popo
11, rue du Théâtre;Paris;75015;48,85010257;2,285150051;Star King
Port de la gare;Paris;75013;0;0;LA DAME DE CANTON
120-124 rue du faubourg du temple;Paris;75011;0;0;Le président
12 rue Bourgon;Paris;75013;0;0;LA TAVERNE
25 Rue de Chabrol;Paris;75010;48,8766576;2,3540312;El Viñedo
20 rue Clapeyron;Paris;75008;48,88233558;2,323740005;Cicchetti
45 Rue Mouffetard;Paris;75005;48,84359;2,3495163;Restaurant de test dev charlie
19, rue Laplace;Paris;75005;48,84747;2,34691;Ciasa Mia -  Samuel Mocci
11, rue Rennequin;Paris;75017;48,88108629;2,298729897;Tiramisu
12 rue de l'acqueduc;Paris;75010;0;0;la grignotte
46 Rue de Tolbiac;Paris;75013;48,8278566;2,3713606;Le Pacha
15, Rue des Petits Champs;Paris;75001;48,86641865;2,338219881;Restaurant Maceo
7 Rond-Point du Pont Mirabeau;Paris;75015;48,8457934;2,2772055;L'Apollinaire
125 rue de la roquette;Paris;75011;0;0;Bienvenue
3 Rue Rougemont;Paris;75009;48,8714112;2,3457538;Partisan
9 Rue du Trésor;Paris;75004;48,8570837;2,35761;Le Trésor
30, rue Gay Lussac 75005;Paris;75005;0;0;Les Papilles
59 Rue Lecourbe;Paris;75015;0;0;Au Roi du Café
76, rue des Martyrs;Paris;75018;48,8826642;2,340080023;76 Martyrs
20 rue du sentier test 2;Paris;75002;0;0;Restaurant Damien3
37 Rue Quincampoix;Paris;75004;48,860864;2,3501894;Dr Feelgood les Halles
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;TEST
50, rue Charenton;Paris;75012;48,85010257;2,373769999;Le China
43-45 Rue de la Roquette, Paris, France;Paris;75011;48,8557058;2,373896;Le Sixième Sens
"104 Rue de l'Ouest";Paris;75014;0;0;NEW POOJA
258 Boulevard Voltaire;Paris;75011;48,850525;2,3917324;Drogheria Italiana Pizza E Cucina
120 Rue Saint-Maur;Paris;75011;0;0;sushi net
47, rue de Montpensier;Paris;75001;48,86641865;2,337510109;Verjus
29, rue Surcouf;Paris;75007;48,86030043;2,309649944;David Toutain
5, place de la Bataille de Stalingrad;Paris;75010;48,88302;2,36881;L'Époque
3 Boulevard Richard-Lenoir, Paris, France;Paris;75011;0;0;l'angora Bastille
116 Rue Amelot;Paris;75011;48,8637311;2,3671884;Bar de Biondi
23, rue Blanche;Paris;75009;48,8785224;2,331749916;Kohinoor
57, rue d'Anjou;Paris;75008;48,87372039;2,322510004;Pub Louis XVI
103 Rue de Prony;Paris;75017;48,884517;2,2986237;Yoshi
7 Rue de Berne;Paris;75008;48,8803779;2,3235254;Tachibana
1, port de Solférino;Paris;75007;48,86141974;2,324840069;Le Quai
20 rue du sentier;Paris;75002;0;0;plantage en force
9, rue Cujas;Paris;75005;48,84751;2,34317;Le Cosi
151 bis, Rue Marcadet;Paris;75018;48,89128;2,33875;Cottage Marcadet - Cyril Choisne
110 Boulevard de Sébastopol;Paris;75003;48,8684953;2,3540772;L'Atelier 110
58 Avenue de la République;Paris;75011;48,8647467;2,3760594;Shanghai Pub
77 Rue Saint-Louis en l'ile;Paris;75004;48,8526331;2,3539045;Café Med
1 Rue Daru;Paris;75008;48,8773732;2,3006252;La Marée
4 Rue Biscornet;Paris;75012;48,8496201;2,370114;Amarante
54 rue des plantes;Paris;75014;0;0;le gourbi
87, rue Cardinet;Paris;75017;2,309164515;48,88465881;Le Zoo
47, rue Léon Frot;Paris;75011;48,85573;2,38602;Gwada Café
16 Rue Favart;Paris;75002;48,8712318;2,3383504;Bistrot de l'Opéra Comique
125 Avenue Gambetta;Paris;75020;48,8681532;2,4010055;La Confidente
55 Boulevard Lefebvre;Paris;75015;48,8314576;2,292271;Morann
25, rue Galande;Paris;75005;48,85128736;2,34762001;L'Incontro...lable
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;KAM PRO
36, rue Beaurepaire;Paris;75010;48,87155006;2,364490032;Chez Prune
84, avenue des Ternes;Paris;75017;48,88010039;2,287849903;Carré des Ternes
5 Rue Daunou;Paris;75002;48,869219;2,3322079;Earth'K
zezezefz;Paris;75019;0;0;evol
25 Avenue Montaigne;Paris;75008;48,866098;2,304361;Cour Jardin
porte de choisy;Paris;75013;0;0;BurgerMing
133 rue saint antoine;Paris;75004;0;0;LES CHIMERES
20 rue du sentier;Paris;75002;0;0;Chez Bruno
16 Rue Joubert;Paris;75009;0;0;Le Faux-Filet
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;fake_wilfred3248
41 rue St Louis en L'Ile;Paris;75004;0;0;LE SERGENT RECRUTEUR
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;Chez Sly - Pro
170, rue de Montmartre;Paris;75002;48,87089266;2,343009949;Montmartre Café
15 Rue Notre Dame des Victoires;Paris;75002;48,8682438;2,3417152;La Grange
74, boulevard Malesherbes;Paris;75008;48,87922;2,31499;Focaccina
13 Rue de Rivoli;Paris;75004;48,855826;2,3580354;café resto lorrain
8, rue Montfaucon;Paris;75006;48,85247213;2,335880041;Côté Bergamote
test4;Paris;75001;0;0;Test3
6 Rue Buffault;Paris;75009;48,8750119;2,3416769;La Cantine d'Eugène
4 Rue Niépce;Paris;75014;48,8348507;2,3179973;La Verrière Paris
9 Rue de Vouillé;Paris;75015;48,8352571;2,3037679;La Plaque d'Or
5 Rue de Poissy;Paris;75005;48,8499125;2,3533046;Alliance
9, rue de la Verrerie;Paris;75004;48,85709;2,35493;Kyo Marais
10 rue chateau landon;Paris;75010;0;0;L'ETOILE DE L'EST
82, boulevard des Batignolles;Paris;75017;48,88180877;2,318470001;La Gondole
59 Boulevard Brune;Paris;75014;48,8268954;2,3105508;Le Paris Sud
NULL;Paris;75002;0;0;pia
7 Cour des Petites Écuries;Paris;75010;48,8725593;2,3526261;FLODERER
78 bis, avenue Marceau;Paris;75008;48,87200922;2,296750069;La Place
19 Rue de Miromesnil;Paris;75008;48,8724533;2,3157392;Ô Comptoir du Sud-Ouest
109, rue de Bagnolet;Paris;75020;48,85964289;2,403100014;Hôtel Restaurant Mama Shelter Paris
1 Rue Frochot;Paris;75009;48,8810803;2,3375821;Dr. Lupin
60 Boulevard Voltaire;Paris;75011;48,8618124;2,3730459;Attitude Café
16 Rue Notre Dame de Nazareth;Paris;75003;48,867249;2,3607637;Paris Picnic
4, rue des Prairies;Paris;75020;48,86122148;2,404720068;Ogresse Thêatre
9 Boulevard de Port-Royal;Paris;75013;48,8368001;2,349888;Comptoir Marguery
4, rue Bertin Poirée;Paris;75001;48,85832779;2,344640017;L'Auberge Café
22, Rue de Dunkerque;Paris;75010;0;0;Chez Clément Gare du Nord
130 Rue Saint-Maur;Paris;75011;48,868122;2,3756907;Les Pieds sous la Table
15, rue André Barsacq;Paris;75018;48,88516266;2,341379881;Les Délices de la Grèce Iro
54 Avenue Daumesnil;Paris;75012;48,8452757;2,3789659;Gold Dragon
3 Avenue Théophile Gautier;Paris;75016;48,8509661;2,2752056;LE RECEPTEUR
31 Avenue George V;Paris;75008;48,8687512;2,3001692;Le George - Four Seasons Hôtel George V
5, rue Mondétour;Paris;75001;48,86345751;2,348160028;Pirouette
38, rue du Vertbois;Paris;75003;48,86707611;2,357719898;Le Vertbois
65 Rue Letort, Paris, France;Paris;75018;48,8972384;2,3438346;O'maki Paris
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;bertrand
16 bis, boulevard Montmartre;Paris;75009;48,87214;2,34115;Le Bat
4, place du Trocadéro et du 11 Novembre;Paris;75016;48,86365576;2,287260056;Café Kleber
96, rue Oberkampf;Paris;75011;48,86569595;2,377599955;Chez Justine
83, rue Laugier;Paris;75017;48,88503222;2,291140079;L'Entredgeu
27, rue Bourg Tibourg;Paris;75004;48,8575372;2,356339931;Le Pas-Sage Obligé
51, rue de Montreuil;Paris;75011;48,85049667;2,388819933;Gaou
1 Place de auteurs;Paris;75017;0;0;Le Votant
48, rue d'Argout;Paris;75002;48,86602468;2,343810081;Dalva
180 Rue du Faubourg Saint-Denis;Paris;75010;48,8804497;2,3580027;Madras café
85 bis Boulevard de Magenta;Paris;75010;48,876295;2,355698;Mercato Traiteur Italien
33 Rue Guersant;Paris;75017;48,8816092;2,2887843;Ha La Vie Kosher
25 Rue du Roi de Sicile;Paris;75004;48,8564339;2,3575287;KEREN LAHMI
1 Rue de Gribeauval;Paris;75007;48,8561572;2,3271823;Racines des Prés
131 Avenue Parmentier;Paris;75011;48,869447;2,3711154;Le Dauphin
105, rue Monge;Paris;75005;48,84036208;2,351819992;Le Thaï Monge
33 Rue de Sambre-et-Meuse;Paris;75010;0;0;LA NONNA
20 rue du sentier;Paris;75002;0;0;TEST_Laurent
150 Rue de Vaugirard;Paris;75015;48,8436618;2,3147142;Titlis
101 rue du test;Paris;75020;0;0;TEST Mehdi Barcelone
9, rue Vauvilliers;Paris;75001;48,86168325;2,34326005;Djakarta Bali
58 Rue de Babylone;Paris;75007;48,851828;2,3177835;Yamaya
10 Rue Marie et Louise;Paris;75010;48,871997;2,366739;La Madonnina
5 Rue Paul-Louis Courier;Paris-7E-Arrondissement;75007;48,8559731;2,3248567;Marzo
62 Rue Saint Honoré;Paris-1ER-Arrondissement;75001;48,8613092;2,3436029;TEST BUGCROWD
45 Avenue de la Bourdonnais;Paris;75007;48,8579935;2,2999344;Le champ de Mars
45 Rue de la Convention;Paris;75015;48,8440684;2,2817197;Aperitivo
31bis rue nationale;Paris;75013;0;0;Raviolis pïnja
17 Rue Etienne Marcel;Paris;75001;48,863687;2,349265;La Penderie Restaurant
5, rue de la Tour d'Auvergne;Paris;75009;48,87891628;2,344890118;Sous les Baobabs
71 Rue du Faubourg Poissonnière;Paris;75009;48,8759992;2,3481253;La Famiglia
5, rue Simon le Franc;Paris;75004;48,86002;2,35379;Queen Ann
10 Rue Croix des Petits Champs;Paris;75001;48,8626886;2,3399862;Le Café Blanc
15 Rue des Pyramides;Paris;75001;48,8652582;2,3329632;Lumen
29 Rue des Petits Champs;Paris;75001;48,8665935;2,3368781;Satoshi
24, rue Godot de Mauroy;Paris;75009;48,87174577;2,327219963;Le Y
15 Rue Lamartine;Paris;75009;48,876415;2,3420255;Chez Ding
56 avenue de la republique;Paris;75011;43,83287574;2,375790119;My bagel
17 Rue Rodier;Paris;75009;48,8785528;2,3427616;Atelier Rodier
74, rue Jean-Pierre Timbaud;Paris;75011;48,8672091;2,375629902;Tarim Ouïghour
1 Rue des Petits Carreaux;Paris;75002;48,8665222;2,347095;Le Comptoir du Commerce
51 Rue des Morillons;Paris;75015;48,8329788;2,3003524;Arthur & Juliette
51 rue quincampoix;Paris;75004;0;0;Dans le noir
42 Rue des Boulangers;Paris;75005;48,8465448;2,3522474;Chez Odille
123;Paris;75012;0;0;DoNotCall
79 Boulevard Diderot;Paris;75012;48,84751;2,386937;Bistro 79
38 Rue de Saintonge;Paris;75003;48,8626592;2,3637096;Mr.T
20 Rue du Sentier;Paris;75009;48,8694467;2,3462102;lmksdjf
91 Passage Brady;Paris;75010;48,8714845;2,3538589;Pooja Namo
56, bis rue de Clichy;Paris;75009;48,87668093;2,330899954;Art Bistro, Cuisine du Sud-Ouest
13 Rue Monsieur le Prince;Paris;75006;48,851343;2,3393618;Awani
37 Rue Lamarck;Paris;75018;48,8892154;2,3415037;Alix et Mika : French Cut Lovers
88 Avenue du Maine;Paris-14E-Arrondissement;75014;48,837919;2,3221079;Le Maine Café
NULL;Paris;75005;0;0;TOP SUSHI
8 rue de Vaugirard;Paris;75006;0;0;La Ferrandaise
13, rue Vivienne;Paris;75002;48,86806227;2,339590073;Un Jour à Peyrassol - Bar à Truffes
14 Rue d'Alexandrie;Paris;75002;48,8683062;2,3503816;La Maison du Wok
7, rue des Cannettes;Paris;75006;48,8524;2,33399;Chez Bartolo
28 Rue du Cardinal Lemoine;Paris;75005;48,8480959;2,3526928;Paradis Latin Cabaret
2 Place de la Nation;Paris;75012;48,8484615;2,3941358;Le Canon de la Nation
1 bis, rue des Colonels Renard;Paris;75017;48,87779736;2,290930033;Darjeeling
25, avenue Montaigne;Paris;75008;48,86616;2,30441;Alain Ducasse au Plaza Athénée
1, rue Bailleul;Paris;75001;48,86089271;2,342459917;Chez La Vieille
35 Boulevard Bourdon Paris;Paris;75004;0;0;L’Émeraude
43, rue Sevran 75011;Paris;75020;0;0;Achille
156, avenue Ledru-Rollin;Paris;75011;48,85596;2,37907;KEZIAH
3 Rue de Cluny;Paris;75005;48,8505517;2,3448435;La Mezzanine
57 rue Corvisart;Paris;75013;48,8307528;2,348449945;Le 57
25, quai de la Tournelle;Paris;75005;48,8502331;2,354039907;Les Ronchons
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;fake_clare4371
10, rue Mayran;Paris;75009;48,87739;2,34502;Le Sumalee
102 avenue des ternes;Paris;75017;0;0;Gianni bommarito
6, rue de Maubeuge;Paris;75009;48,8761606;2,3410313;Carton Rouge
51 Avenue de la Motte-Picquet;Paris;75015;48,8501585;2,3000719;La Crêperie Framboise - Motte Picquet Grenelle
9 Rue de l'Éperon;Paris;75006;48,8525554;2,34072;L'Épigramme
3 rue du fossé;Paris;75017;0;0;le louis
27 rue Richer;Paris;75009;48,87396;2,345052;Les Sardignac
20 rue du sentier test 2;Paris;75002;0;0;TEST DAMIEN 08/12
34, rue Etienne Marcel;Paris;75002;0;0;Café Etienne Marcel
66 Rue des Martyrs;Paris;75009;48,8810933;2,3402331;La Table des Anges
9, rue Cave;Paris;75018;48,88673;2,35584;La Pause Jap
2, rue de Vienne;Paris;75008;48,87633;2,32137;Le Gaigne
Rua Gregorio Pestana n.16 A, 9400-172 Vila Baleira;Paris;75005;48,8445758;2,3496624;Casa Tiago B2B
NULL;Paris;75019;0;0;MyResto5
16, rue des Lombards;Paris;75004;48,85924887;2,349489927;Gossip Café
150 Avenue Emile Zola;Paris;75015;48,846884;2,2950283;Le Tipaza Convention
2 Rue Lepic;Paris;75018;48,8840242;2,3331272;Chez Julien Judith Lalonde
74 Boulevard des Batignolles;Paris;75017;48,8822451;2,3197087;Chez Gladines Batignolles
9 rue Sophie Germain;Paris;75014;48,83095118;2,330359936;Thaï Paragon
49 Rue de l'Échiquier;Paris;75010;48,8718192;2,3483678;Zillo
5 Rue Mondétour;Paris;75001;48,862971;2,347936;Pirouette
5, rue de Verneuil;Paris;75007;48,85720841;2,331690073;Le Cinq Mars
46 Rue Galande;Paris;75005;48,8517716;2,3470052;Adulis Café Abyssinien
84 Rue du Chemin Vert;Paris;75011;48,8605674;2,3796379;Antepasto
3 Rue Ernest Cresson;Paris;75014;48,8323631;2,3300617;eishin sushi
Port de la Gare;Paris;75013;48,8345211;2,3776201;La Dame de Canton
21, boulevard de Grenelle;Paris;75015;48,85319503;2,287250042;Samaya
8, rue du Sabot;Paris;75006;48,85260266;2,331589937;Taokan Saint-Germain-des-Près
36 rue de turenne;Paris;75003;48,8597182;2,3645472;Les minimes
38 rue Réaumur;Paris;75003;0;0;AU BASCOU
26 Rue Lamartine;Paris;75009;48,8766081;2,3422012;Mount Everest
50 Boulevard de la Bastille;Paris;75012;48,8515588;2,3694272;Les Associés
117 Rue de Tocqueville;Paris;75017;48,8888899;2,3053618;New Nagano
34, rue des Saints-Pères;Paris;75006;48,85793124;2,332989931;Caffé Toscano
22 Rue du Champ de Mars;Paris;75007;48,8561041;2,3040631;Via Del Campo
51, boulevard Garibaldi;Paris;75015;48,84636;2,30783;Atelier Aubrac
8, rue Paul-Henri Grauwin;Paris;75012;48,84496897;2,377599955;Le Payenké
22, rue de la Jonquière;Paris;75017;48,89344732;2,325380087;Le Cri du Radis
70 Rue Saint-Lazare;Paris;75009;48,8763776;2,330525;test-TFB-contract-fields
sddf;Paris;75008;0;0;aliouna
29 rue saint Blaise;Paris;75020;0;0;Le Baili
18 Rue Oberkampf;Paris;75011;48,8632909;2,3693142;Please ignore and delete this
6, rue Duphot;Paris;75001;48,8679;2,3259;Le bar du Burgundy
147 Rue du Château;Paris;75014;48,834295;2,322253;Le Tizzi
148 Rue de la Croix Nivert;Paris;75015;48,8412057;2,2914958;Indian Villa
15 Rue Violet;Paris;75015;48,848246;2,29352;La Maison de la Mozzarella
73 Rue Blanche;Paris;75009;48,8827801;2,3318671;Roy's Pub Restaurant
64 Rue François Miron;Paris;75004;48,8554274;2,35807;Bodega 64
214, rue de la Croix Nivert;Paris;75015;48,83680935;2,289489985;Anooshey Restaurant indian
2 Rue Guénégaud;Paris;75006;48,8557887;2,3386753;Frappé
14 Avenue de Wagram;Paris;75008;48,8758398;2,2970563;Au Rendez Vous- La Maison Du Couscous
60, rue Pierre Charron;Paris;75008;48,86957534;2,303410053;Ziti
11 Rue des Petits Champs;Paris;75001;48,8663209;2,3384769;Senoble
58 Rue des cinq Diamants;Paris;75013;48,8277075;2,3493087;Les Cailloux
9 Boulevard de Port-Royal;Paris;75013;48,8367914;2,3499808;Au Petit Marguery - Rive Gauche
5-7 Rue du Trésor, Paris, France;Paris;75004;48,8569448;2,3577581;En attendant Le Trésor
28 Rue Godot de Mauroy;Paris;75009;48,8716554;2,3271224;Tsubomi
158 avenue de Versailles;Paris;75016;0;0;Saveurs de Tokyo
118 Rue St Denis;Paris;75002;48,8645088;2,350358;Le Cristal
18 Rue Volta;Paris;75003;48,8650085;2,3570901;Bo Bun
19 Rue Duranton;Paris;75015;48,8401456;2,2864346;Le Granite
14 Rue Linné;Paris;75005;48,8447513;2,3549177;L'Arbre à Cannelle
4 Rue Falguière;Paris;75015;48,8442416;2,3175323;Arthur & Thomas
1 Boulevard Beaumarchais;Paris-4E-Arrondissement;75004;48,8539179;2,3685928;Hippopotamus Paris Bastille 4e
20 rue du Sentier;Paris;75002;0;0;Dousset
24 boulevard du temple;Paris;75011;0;0;bistrot H2O
6 rue de lolive;Paris;75018;0;0;eden fmower
39, boulevard du temple;Paris;75003;48,866;2,36442;Le Chai d'Adrien
34, rue du Château d'Eau;Paris;75010;48,87049622;2,359499931;Le Petit Château d'Eau
125 Rue de Tocqueville;Paris;75017;48,8893129;2,3048691;petit fruit
40 Rue Léopold Bellan;Paris;75002;48,8667622;2,3444684;élémentaire.
6 Rue de Douai;Paris;75009;48,8815209;2,3357618;G by Gaspard Pigalle
35 rue Saint André des arts;Paris;75006;48,853236;2,341657;Chez le Libanais
57 boulevard Lefebvre;Paris;75015;48,83114705;2,291759968;Al Fawar
30 Boulevard de la Chapelle;Paris;75018;48,884648;2,361953;Sohan Café
137 boulevard de sébastopol;Paris;75003;0;0;La Cafet
110 rue du Chemin-Vert;Paris;75011;0;0;Le Royal
11 Rue des Champs-Elysées;Paris;75002;0;0;L'étoilé
33, rue de Constantinople;Paris;75008;48,8806247;2,318389893;Goût des Hôtes
64, rue de Montreuil;Paris;75011;48,85049667;2,39041996;Casamici
